comment_text,label
"Từ hụt hẫng sang tuyệt cmn vọng luôn hahaaa giờ thì nói sao ta, ghét áaaaa ✨✨",-1
Thik cách anhta diễn phim thì đơ dỡ tệ mà ra ngoài diễn lừa fcp 4 năm ko 1 ai bik 🤡🤡,-1
"t, chính cái bản mặt t đây đu BW từ tháng 8 năm 2021, nếu B bị lộ tin hh bình thường thôi thì t cũng chỉ tiếc vì cp mình đu bị bể thuyền nhưng có nhiều cái làm t không thích lắm nha :))) Nhất là bà NeNe và cái thái độ của cả 2 người này. Nghe câu ""Quan trọng là cái thái độ"" chưa :)))",0
Nói thiệt là ảnh hát cũng không hay mà sao tự tin dựng concert dữ dị chời! Ảnh lên note cao mà muốn tắt thở luôn à :)),0
rồi nhỏ nào banh cái mỏ ra kêu B có ngy là một cái tội sao 😩 đọc đi r mở não ra mà suy nghĩ,0
Lê Uyên còn nữa mà kể chưa hết nè chị,0
ê k biết nữa mà lụm trên tiktok á,0
Rung động với má NeNe lúc đang quen NV luôn mà:)),0
bài post khiến toi hài lòng nhất,0
Đăng nữa đi t kaka quậy lên kaka t thích lắm,0
Trong phim mà diễn giỏi như ngoài đời có phải tốt 0?,0
Ae mỗi người góp chút sức ngày nào cũng vào báo cáo tk instagram của Ne né hộ t với chứ t là t ghéc lắm rùi tội chồng iu của t Win 🥺😭🫂,-1
ý là chọc đúng chỗ ngứa của t gê,0
ch kể mới đây mụ N chửi W lun nhe,-1
"Tao còn nghe nói ổng cảm nắng bà N2 từ hồi đóng phim cơ mà hồi í ổng đã có bạn gái rồi
với nghe bà nào đồn hồi đóng phim có qua phòng bà N2 rồi bị bạn gái biết cãi nhau rồi ctay (tin này nghe kể chưa đc xác nhận)",0
Bh t có thể xem win diễn vs diễn viên nữ mà k khó chịu rồi🏃🏃,0
ông này có kính nghiệp đ đâu,-1
Nắm tay nhau cho chặt vào nhé buông tay khổ ngt lắm,0
Trang Huyền chê hay không chê,0
Xuất sắc👏🏻,1
"may mà t thoát fan từ trước r, nhìn k có hy vọng gì cả💁‍♀️",0
"Ê trộm vía là linh cảm của t tốt, hồi đó xem 2gether tính đu vì 2 ảnh đẹp quá, nhưng xem mmt ngoài đời thấy giả trân nên t k đu nữa :)))) y như rằng",-1
Anh Ahn Kim Lê Quỳnhh ùa tồi hơn ấy nữa,-1
"My Trà Đâu phải tự nhiên mà t only Win, fan cp 4 năm làm như dễ buông lắm vậy đó☺Còn nhiều phụ phốt khác lắm kìa nhưng sương sương nhiêu đây cũng đủ khiến phải quay đầu rồi",0
"Góp thêm tý của đoạn 3. Anh B còn thường trl những câu tạo hint cp trên những buổi pvan và show như :
- 9 vì trong tương lai e sẽ yêu e ấy nhiều hơn 10
- e kh thích con trai nhưng Win thì em kh chắc
- F: Nếu có ai đó làm ahuong tới mqh của hai bạn , thì bạn sẽ ?
B: Tát họ
- …
Còn vô số những câu nói nữa nha 😃",0
Quỳnh Giang Ngọc Hân đừng để vụ này chìm,0
ai cho mình xin link B ôm W để che Nene với,0
Nguyễn Khánh Mai cặp đôi rắn chúa🤡,-1
Tiếc Bright vãi thề 🤬!!!!!! Ê kiểu lần đầu t đu idol mà có người yêu r công khai luôn ý =)))))) 😭 thồi chúc anh hp bên người mới 😞,-1
Diễn xuất trước máy quay phim của B có thể đơ nhưng ngoài đời anh diễn quá đỉnh khiến fan ko phân biệt đc đâu giả đâu thật,-1
trong phim diễn cũng có lúc đơ mà sao ngoài đời diễn mượt thế,-1
Ngọc Vũ bữa trực cổng còn mở phim coi xg hú hét tùm lum 🥰,1
Phuongw Anh hóng duoc chua 🥲,0
Nguyễn Bảo còn cố chấp khônggg,0
"Có ai có bài tổng hợp tất tần tật hint của 2 ổng không, t muốn xem, t muốn xem, t muốn xem
T thích xem hint cp BE ạ, ai đi ngang cho xin miếng dới",0
Nhan Thanh Vy đây cị,0
Nhu Y Nguyen Tran đọc mệt luôn á,0
Banh Xeo Tom Nhay nói đúng vcl c ơi,0
Trương Quỳnh Anh đúng quá bênh không nủu,0
"Hân Hân hết chị freensarocha giờ tới anh brightvachirawi
t=)))))",0
tự nhiêm nhớ thêm vụ này=))),0
sao trong phim anh đơ mà ngoài đời anh nhập vai v,-1
"Vy Duong cp vỡ tan nát lòi thêm cái thái độ nữa, thất vọng thêm thất vọng=)) sao e đu cp nào nó cũng vỡ theo kiểu tan nát như vậy thế chài, đu gì cho em đu ké coi😭",-1
"Ké, elm có doll Bright với magazine BW, ai mua ko để giá rẻ cho nè 👉👈",0
"Anh ta chẳng saiii WIN củng chả saii thế aii saiii ""Chúng Ta Saii""",-1
anh diễn thì đơ nhưng mà diễn với fan thì giỏi 🐧,-1
Bởi mới thấy t sáng suốt như nào khi anti cậu B từ hồi phốt bạn gái cũ của ảnh 😋,-1
Đinh Khánh Ly má t khiếp,-1
Tường Vy quá trời anh ta ròi,0
Hhii Nhii Khanh Quynh Nguyen Ha Anhh Tuong Anhh Trà Đàoo càng đọc càng thâm thuý 😧,0
Hên lúc trc chỉ đu Win chứ k đu BW,0
Quỳnhh Như khum có ưa ảnh với fan ảnh từ đầu rùi nên zờ nổ ra drama đứng nhìn coi kèo này fan ảnh bênh ảnh kiểu gì thôi chứ cũng không bất ngờ cái nết ảnh lắm =))),-1
"việc anh ấy có ghệ thì chẳng ai toxic hết trơn, giờ ngta toxic vụ lúc trước quen chị kia mà đi ngủ với nene kia kìa 😍",-1
"Thôi tại đây xã 1 lần cho rồi, chứ hồi ấy sợ chê bị fan ảnh tế lắm 😍

Hồi 2gether chiếu được 2-3 tập đầu tao cũng mê anh B lắm bây =)) mà càng coi tao thấy ảnh đơ kiểu gì ấy, đơ tới nổi mà tao bỏ 2 tập cuối chả thèm coi nữa luôn. Nói về diễn đơ thì cả BW đều đơ nhưng về mấy tập gần cuối tao coi trích đoạn ra thấy W diễn tiến bộ lên hẳn, nhất là cảnh khóc ấy còn anh B cứ đơ cái mặt ảnh ra mà fan ảnh cứ tâng ảnh lên tận trời =))) nói thật chứ 2gether nội dung thua xa nhiều bộ, diễn xuất cũng bth mà do cái visual nó gánh cả bộ phim thôi chứ có mẹ gì đâu mà fan tâng dữ z hả. Ảnh diễn đơ mà mấy bộ sau này cái bản mặt ảnh cũng đơ có 1 nét mà sao fan ảnh hay khen ảnh dữ quá ha =)) chuyện ảnh hẹn hò tao thấy không có sai mà sai là sai cái nết của ảnh ấy. Kì này tao nói fan ảnh câm luôn chứ bênh được cái gì nổi =))) tụi fan ảnh cũng ấy lắm nên tao ghét fan mà ghét lây qua idol ạ 😍",-1
"bực bội s á tr chúc anh flop, về live bán quần áo tiếp đi má",-1
Chigiri Hyoma vẫn là anh B🥰,1
"Ban đầu nghe tin t cũng ủng hộ các thứ, mặc dù bể thuyền nhma cũng k sao dù gì cũng là đời tư của ngta, nhma lúc nghe mấy tin idol phản bội fan là t hết ưa nổi:))) s kì z tr",-1
"Con rắn độc nó cũng đ thâm độc bằng anh B, đâu phải tự nhiên mà ngta quay lưng thoát fan, anh B cũng rất là trời ơi đất hỡi nhé, hồi đu B/W là thấy B đ' ổn nên mới trở thành OW.",-1
Đóng phim thì đơ mà fsv mượt không ai bằng ăn cây táo rào cây sung mà nị các chị em fcp tỉnh là được rồii ôi giờ chả thèm buồnn :))) tưởng mình sẽ suy sụp lắm cơ ai ngờ cười điên trò hề thật sự,-1
B hãm tài ạ,-1
gửi nhờ nhé.,0
Trong phim anh ta diễn hay bằng nửa ngoài đời thì có phải hay hơn ko😒😒😒😒,-1
"Tao thích Win , Win bây giờ là của teo là của teo chắc chắn 100% ko ai dành Win của teo nữa😼",1
"Thanh Tuyền cái số 3 chừ ưi làm tui cayyy, thả hint sml dị đó làm fan cpl chèo cho đã xong h có chiện fan only kiu ảo tưởng 😀 má hề hước thiệt sự 🙏",0
Trả lời hay đó,0
Ghét tk cha này vl,-1
Ảnh giỏi 4 năm như bỏ☺️,0
Trần Tống Khánh Linh mấy nhỏ kỉu nì diễn trong phim như ngoài đời có phải là có cúp rồi ko ☺️🫶🏻,0
Thôi anh Bright với Nene hai người nắm tay rồi đi xa lun đi :))),0
K hiểu sao hồi đó mình lại mê =)))),0
"Vụ này t buồn thật nhma t out fan trong 1 nốt nhạc lúc chả reup story, fan thì như ngồi trên đống lửa ảnh thì hành xử vậy đấy. Thêm mấy vụ sau nữa t ghét cmn luôn, má nó ngày xưa nhờ ảnh mà t mới đu, luỵ mấy cái moment của ảnh với W vãi, gì mà “ nếu em ở với anh anh sẽ không cho em đi tu đâu “. Giờ coi lại… :)))",-1
"Sao mà ngoài đời diễn đạt vậy trời
Phải chăng lúc đóng phim cũng vậy thì đã ẵm giải rồi🐧",-1
Rùm beng lên cho t,0
"Bài viết nói quá đúng. Tôi không đu cp nhưng ngay từ đầu phim ra là tôi đã ghét thằng B rồi.
Trước giờ xem phim BL. Thì phim này là bộ đầu tiên tôi ghét Công",-1
Nắm tay nhau về livestream bán quần áo hết cho t🫰,0
ghét thằng này từ hồi 2gether mà k dám chê do sợ bị táp=)) giờ thì người người nhà nhà ghét r nhỷ,-1
Trần Nguyễn Tuyết Nhi đọc đã con mắt thiệt á chớ,0
"1 khi đã ghét thì bới lông tìm vết và suy diễn theo ý bản thân là rất dễ!!
Chẳng có 1 cty gtri, 1 ng nổi tiếng, thậm chí 1 con ng bt nào sống thẳng tưng như cột điện cả!
Vậy nên nếu trong mức độ chấp nhận, cảm thông và thấu hiểu đc thì đừng tự biến m thành nạn nhân, còn nếu cxuc với idols ko còn như xưa thì cũng ko cần dẫm hay sp gì nữa, lặng lẽ rời đi….",0
Ngocc Anhh Ban đầu chúng ta chọn Win là lựa chọn đúng đắn,0
Minh Huyền phim có thể đơ chứ ngoài đời diễn đỉnh thôi r:)),-1
trong phim diễn đơ mà sao đời diễn thật vậy anh ?,-1
Ngoài đời diễn giỏi cũng kh kém,-1
N còn đăng 1 bài nói B kì thì LGBT và nói cả 2 vô cùng ghét W sau đó thu hồi nma vẫn bị fan sao chép lại và dịch ra,-1
Ngân Ngân vào chê chung với mn thôi e oi,-1
Anh đi tranh giải Oscar liền cho tôi,1
"Bright nay ăn gì vậy , ăn cháo đá bát",-1
"Minh Nguyen này khá đầy đủ nè, rảnh đọc chơi cho vui",0
"chả còn có ""cảm tình"" với cô N từ lúc đóng 2gether , mà rõ ràng lúc đó đang quen Neevy =))",0
"Yen Nhann quá ghê ghớm, trong BW trước mình thích B hơn mà ảnh làm tui thất vọng quá à",-1
"Bức xúc cả tình cảm đơn phương của anh B dành cho chị N. Anh bảo anh thích chị từ đợt còn quay 2gether, mà rõ đợt đó anh vẫn yêu chị Nevvy 🙂. Đậm sâu tới mức đó luôn à?",0
Thí dụ mà anh đem cái diễn xuất đỉnh cao của anh từ đời vào phim chắc anh đã nổi tiếng từ lâu gòi. Đóng phim đơ thấy mẹ mà ngoài đời diễn thật dữ,-1
hazz đóng đơ thí mọe,-1
"Thật sự luôn bài đăng gì bênh TBT 1 mực.
- Chỉ vì 1 cái bánh kem rồi tin đồn lan xa, hết ng kia nói đến ng # nói. - Lại còn 4 ng ko chơi với nhau vì TBT im lặng, Ad còn nể TBT vì cái gì cũng im. Ôi chị ta im vì chị ta có lợi ạ. Trước hời hợi với Nghề Nghiệp, sau khi có cái bánh kem thì liên tục ra bài, làm gì cũng dc chú ý, dạ xin hỏi nếu ko có gì liên quan đến Tùng thì ai thèm Care ko?
- lại còn ví như Thiên An bóc phốt Jack 5 🍠 cho hả. Thg ăn ốc bỏ con vậy mới có cớ mà phốt, chứ t cũng chỉ mong 1 lần TBT đứng lên mà phốt cho có cái cớ để đỡ bị chửi là sai đi ạ.",0
Ko phải fan ai hết nhưng mà ghét st và thấy bài viết này đúng nè 🤣,0
"Ôi bài viết thật có tâm, bài viết hay quá . Đọc đúng 1 câu đầu r xin không đọc thêm nữa 🥶",0
"T không fan cặp này, t ghét fan thằng Tùng nhưng t công nhận bài này rất thấu đáo và tỉnh táo.",0
"Bịa fact là nghề của sku rồi, mình cũng đọc đc cái bài thằng T viết “quyết định rời xa em” này r nè. Thế mà bọn sku đi spam bất chấp chuyện con Tr đợt này đá th T đi cặp đại gia. Đúng là fandom sku là gánh xiếc trung ương mà, sky chân chính thì ít bọn hùa thì nhiều 🤡",-1
Không ai thích nt3 cả. Mình thích với nể mấy người đầu có chữ lắm. Mà lấy sách che lol thì có ăn mặc kín đáo. Cũng xem xét lại. Chứ kh fan ai. Kh ghét ai.,0
Lâu lắm mới đọc được bài viết hay thế này,0
Mình thấy bài này phân tích khá chính xác😍,1
"Nhưng mà ST khá là chiều chuộng TBT về vật chất lúc còn yêu mà. Khi nào tuổi thanh xuân bị phí hoài thì tiếc nuối, còn nếu dc yêu chiều thì cũng k tới nỗi gọi là phí hoài.",0
"1 bài viết tổng quát, đầy đủ, công tâm và có lí lẽ nhất tr vụ này từ trước tới h",0
"Khổ quá, mỗi cái bánh kem mà nhai mấy năm :)))",0
Ôi bài viết này đúng 1 antifan chân chính😂,0
mắc gì ghi đúng ý tui dữ dị bè ???😚,0
"Với cái đứa theo dõi st từ lúc ảnh mới ra mắt cho đến giờ thì t thấy bài đăng này đúng😌
Còn ai bênh ai t kệ",0
nàng thơ ht lấy sách che chem chép mà kêu nàng thơ 😀😀,-1
"Toàn báo chí dắt mũi, chứ ng trong cuộc có bao giờ nhắc tên nhau đâu :)))",0
Fan vải đăng ah 😅😅,0
"Tui chỉ là người qua đường, mới gần đây mới tìm hiểu câu chuyện giữa 3 ng thì thấy bài viết này hay,đúng thương cho Tbt",0
dài quá lười đọc ghê😂😂,0
"Ko phải fan ai nhưng t ghét trà xanh và kẻ bội bạc, vậy thôi😴",-1
"Thằng ngụy quân tử và lũ fan tam quan lệch lạc 🤣 sky thì đông đấy nhưng bà đây đéo sợ, thần tượng thì thần tượng người cho đáng, chứ ko phải thần tượng ai là u mê, lú lẫn đầu óc ko biết phân biệt đúng hay sai là gì đâu
Ở Việt Nam tao thấy có 2 loại fan não tàn nhất : 1 ve chó(đom đóm) 2 sky 🤣 bênh bất chấp, bênh mù quáng",-1
"Viết cái gì dài k thèm đọc mà t đọc mấy câu đầu là t thấy mệt r, ng trung lập ai nhìn cg thấy là ai muốn kiếm chuyện mà 🤣🤣",0
Ủa bên Hàn người ta xác nhận là không có đạo nhạc người ta rồi mà. Không thích là kiểu thở cũng không thích rồi nên thành anti chứ đừng nói tại đạo nhạc nhẽo gì,0
Bài này nói nhiều cái đúng nè,0
"Ct xong chỉ đóng vlog đập đồ hiệu, đóng cửa shop thời trang, mv cũng k còn xế hộp xịn và thời trang cá tính như hồi đang quen tùng =))) không còn quả mặt vênh váo, không còn có cách pose hình gác chân everywhere nữa mà là váy hoa nhí ánh mắt đượm buồn caption ý tứ sâu xa 🤪 trà xanh phải dành cho chị vải mới đúng",-1
"Dài quá, đọc xong mới hiểu được sự quan trọng của việc học tiếng việt là như thế nào. Chưa kể cần một cái não tư duy chứ bài trên là chị Vải viết đúng không chứ bình thường ai cũng biết chị Vải là đứa sống dưới gắn mác như thế nào mà 🌚 sao cứ lôi sky ra thế ? Sky ăn hết nhà chị Vải hay sao ? Hay chỉ có chị Vải tự biên tự diễn từ hôm bánh kem tới giờ ?",-1
"T chỉ mắc cười ở chỗ một số sky (không đánh đồng toàn bộ sky nha) lúc ST - TBT chia tay thì nói hết yêu chia tay là bình thường. Rồi lại nói hồi xưa lúc ST nhiều anti bị TBT bỏ, nên suy ra nết TBT thâm độc,nham hiểm? Ủa?? Mà nếu thật sự TBT nết hỗn làm thấy khó thì bỏ, lúc thành công quay lại thì ST đâu có ng.u mà chịu quen lại đúng không? Cái tin đồn đó nhảm nhí như gì mà suốt ngày thấy anti TBT lôi ra chỉ trích.",0
"Thực ra thì tôi ko đọc bài confession này, sau khi đọc câu đầu tiên. Tôi ko bênh ai cả càng không bênh ST, nhưng cá nhân tôi thấy ác ý quá rõ ràng từ phía cái gọi là ""fan thanh xuân"", kiểu như họ có 1 sự cay độc đến kỳ lạ trong từng câu chữ, cái này thì fan ST còn đỡ hơn, nên chỉ cần đọc nhận định đầu tiên của bạn, biết bạn là 1 ""fan thanh xuân"" cực đoan là hết muốn đọc tiếp 😂",0
"Mệt ghê, người ta iu nhau, người ta chia tay, gòi người ta có người mới. Nhưng người suốt ngày cải nhau lại CĐM 🤦‍♀️🤦‍♀️",0
"Viết hay quá b ơi. Cứ bảo tbt book với dùng nick ảo cmt dạo, có thể đúng nhưng bên kia chắc chắn còn chuyên nghiệp hơn!",0
